Index,Time,accl0,accl1,accl2,rot0,rot1,rot2,x,y,z,w
11937,11.937521,-0.0454063304,-0.532425821,1.22963274,7.98718214,-0.264138013,-0.131403998,-0.000325265719,-0.159197554,-0.772384167,0.548539042
11938,11.938282,-0.0454063304,-0.532425821,1.22963274,7.98718214,-0.264138013,-0.131403998,-0.000325265719,-0.159197554,-0.772384167,0.548539042
11939,11.939551,-0.020506084,-0.538284719,1.19667649,8.11672401,-0.281693995,-0.0380380005,0.00390331098,-0.165585503,-0.771088481,0.548429608
11940,11.940312,-0.020506084,-0.538284719,1.19667649,8.11672401,-0.281693995,-0.0380380005,0.00390331098,-0.165585503,-0.771088481,0.548429608
11941,11.941584,-0.00439416105,-0.520708084,1.1783675,8.24307442,-0.286482006,0.0444220006,0.00818295125,-0.1720635,-0.769682288,0.548335195
11942,11.942444,-0.00439416105,-0.520708084,1.1783675,8.24307442,-0.287546009,0.0795340016,0.0103437556,-0.175335914,-0.768937111,0.548293114
11943,11.943337,0.00219708052,-0.499469608,1.17324102,8.30850983,-0.287546009,0.0795340016,0.0103437556,-0.175335914,-0.768163323,0.548253655
11944,11.944819,0.0087883221,-0.457725108,1.14248192,8.4351263,-0.302175999,0.14497,0.0147012882,-0.181951404,-0.767361939,0.54821533
11945,11.94578,0.0168442838,-0.455528051,1.14248192,8.49550819,-0.312815994,0.179815993,0.0168938935,-0.185293451,-0.766531646,0.54817903
11946,11.946633,0.029294407,-0.454063296,1.11758161,8.54844189,-0.325051993,0.220247999,0.0190922562,-0.188656092,-0.765671551,0.548146665
11947,11.947494,0.029294407,-0.454063296,1.08096361,8.60164165,-0.338086009,0.262807995,0.0212958008,-0.19203952,-0.7647807,0.548118711
11948,11.948256,0.0446739718,-0.448204398,1.08096361,8.60164165,-0.338086009,0.262807995,0.0212958008,-0.19203952,-0.7647807,0.548118711
11949,11.949527,0.0761654526,-0.433557212,1.05972517,8.68862438,-0.352715999,0.324519992,0.0257197842,-0.198854327,-0.76291585,0.54806608
11950,11.950288,0.0761654526,-0.433557212,1.05972517,8.68862438,-0.352715999,0.324519992,0.0257197842,-0.198854327,-0.76291585,0.54806608
11951,11.951559,0.10326279,-0.38155964,1.01944542,8.71602249,-0.369473994,0.370537996,0.0301457047,-0.205697522,-0.760959387,0.548002779
11952,11.95232,0.10326279,-0.38155964,1.01944542,8.71602249,-0.369473994,0.370537996,0.0301457047,-0.205697522,-0.760959387,0.548002779
11953,11.953591,0.131824836,-0.324435562,1.0062629,8.71602249,-0.40564999,0.442889988,0.0345335416,-0.212545082,-0.758909702,0.547941029
11954,11.954438,0.131824836,-0.324435562,1.0062629,8.71602249,-0.40564999,0.442889988,0.036617212,-0.215832695,-0.757868528,0.547945559
11955,11.9552,0.144274965,-0.273170352,0.987953842,8.71602249,-0.425599992,0.483321995,0.036617212,-0.215832695,-0.757868528,0.547945559
11956,11.956773,0.149401471,-0.229228735,0.952068269,8.71549034,-0.460446,0.580146015,0.040745791,-0.22242251,-0.755705953,0.547973752
11957,11.957723,0.141345516,-0.244608298,0.927167952,8.71522427,-0.474543989,0.635208011,0.0427898616,-0.225713134,-0.754584134,0.548002124
11958,11.958574,0.141345516,-0.254128993,0.902267694,8.71549034,-0.482257992,0.68335402,0.0449188799,-0.229142472,-0.753412664,0.54800421
11959,11.959336,0.141345516,-0.254128993,0.902267694,8.71549034,-0.482257992,0.68335402,0.0449188799,-0.229142472,-0.753412664,0.54800421
11960,11.960442,0.147936746,-0.252664238,0.887620568,8.71575642,-0.491302013,0.729372025,0.0491485819,-0.235998899,-0.750992358,0.548021436
11961,11.961285,0.154528007,-0.21311681,0.877367496,8.71575642,-0.502740026,0.764483988,0.0491485819,-0.235998899,-0.750992358,0.548021436
11962,11.962588,0.178695887,-0.240214139,0.826834619,8.71575642,-0.526679993,0.835240006,0.0533386841,-0.242854163,-0.748476803,0.548043907
11963,11.963447,0.178695887,-0.240214139,0.826834619,8.71575642,-0.526679993,0.835240006,0.0554259717,-0.246276394,-0.747184813,0.548056483
11964,11.964208,0.158189788,-0.27902922,0.796807826,8.71575642,-0.523754001,0.864233971,0.0554259717,-0.246276394,-0.747184813,0.548056483
11965,11.96548,0.131824836,-0.303929478,0.764584005,8.71575642,-0.505666018,0.876470029,0.0596047752,-0.253099322,-0.744550407,0.548062503
11966,11.966242,0.162583962,-0.296605855,0.764584005,8.71575642,-0.505666018,0.876470029,0.0596047752,-0.253099322,-0.744550407,0.548062503
11967,11.967517,0.194807813,-0.264382005,0.727966011,8.71575642,-0.490770012,0.878597975,0.0637886897,-0.259895086,-0.74185729,0.548030794
11968,11.968538,0.199934319,-0.255593687,0.716980636,8.71575642,-0.480928004,0.875406027,0.0658846274,-0.263281226,-0.740489483,0.548000276
11969,11.9695,0.199934319,-0.250467181,0.7118541,8.71575642,-0.466031998,0.866627991,0.0679859221,-0.266657859,-0.739109397,0.547957957
11970,11.97048,0.205793202,-0.250467181,0.7118541,8.71575642,-0.466031998,0.866627991,0.0700858757,-0.270029306,-0.737715125,0.547905087
11971,11.971242,0.234355256,-0.218975693,0.692812681,8.71575642,-0.466031998,0.866627991,0.0700858757,-0.270029306,-0.737715125,0.547905087
11972,11.972513,0.235087618,-0.190413654,0.671574295,8.71575642,-0.410703987,0.867425978,0.0743158385,-0.276731372,-0.734882891,0.547777474
